id|name|district_id|population|voting_population|total_votes|average_democrat_votes|state_id|neighbors|geometry
0900101-085|Greenwich 5|CT04|3518|2173|2308.0|0.353999|CT|0900101-079,0900101-087,0900101-086,0900101-076|"{""type"": ""Polygon"", ""coordinates"": [[[-73.58743799658414, 40.95637600016869], [-73.60061000578739, 40.95358000132057], [-73.5994690094187, 40.98859699922809], [-73.59736900014921, 41.00149700009617], [-73.59734299696656, 41.01203599929401], [-73.59676300956107, 41.014726003455905], [-73.59678099832998, 41.015608995603856], [-73.59639500631036, 41.01737199986449], [-73.59544099999249, 41.019320997913134], [-73.59455500946211, 41.02310200288411], [-73.59462700334844, 41.030812002917045], [-73.5907849942997, 41.03151899704103], [-73.5782959955592, 41.03182000259616], [-73.57832799499816, 41.033214999992076], [-73.57874499678337, 41.03381900145799], [-73.57874899428758, 41.034779001676036], [-73.57841999581085, 41.03542499854674], [-73.57821800541659, 41.0372439966804], [-73.57960900104065, 41.037631005393635], [-73.58044500336318, 41.03748400498225], [-73.5803000065118, 41.03864900083681], [-73.58139299401937, 41.03872299588232], [-73.58094899937814, 41.039954003366866], [-73.57887600237004, 41.03986900088481], [-73.57885599544369, 41.04075200402921], [-73.57786799093476, 41.040596998209416], [-73.57842899989798, 41.041320003150204], [-73.57609699954737, 41.04154199928315], [-73.57613400556926, 41.04174100185982], [-73.57764799236624, 41.04143999630469], [-73.57872299110491, 41.041680004606526], [-73.57663800158423, 41.04190400209156], [-73.57571300627986, 41.042299005216755], [-73.57481100632731, 41.042907999066486], [-73.5743009946507, 41.04231300368502], [-73.57365000303227, 41.04107500246455], [-73.57255800519806, 41.040411004421394], [-73.57125899098132, 41.03881899480447], [-73.56935400558179, 41.03783199832596], [-73.56920099431666, 41.0372459980325], [-73.56938600502075, 41.03533400300483], [-73.57067700482374, 41.034983997312565], [-73.57070000017556, 41.03339500072023], [-73.57085099328323, 41.033008003003445], [-73.57149600805073, 41.032767005021995], [-73.57145700327673, 41.03221899742911], [-73.572235992651, 41.03126600194343], [-73.573920009214, 41.026417000716094], [-73.5753280039336, 41.025393001216614], [-73.57346800015901, 41.0212970032187], [-73.57196800462673, 41.017596998025574], [-73.5876080069448, 41.00768400417032], [-73.5870509954858, 40.956871994599844], [-73.58743799658414, 40.95637600016869]]]}"
0900101-073|Greenwich 10A|CT04|287|228|230.0|0.355705|CT|0900101-088,0900101-074,0900101-072,0900101-075|"{""type"": ""Polygon"", ""coordinates"": [[[-73.64114299070343, 41.07682199904879], [-73.64077599653145, 41.0764249945715], [-73.64045000588554, 41.076745001975134], [-73.64024500766045, 41.0753709967834], [-73.64030299087672, 41.07464600148695], [-73.64005700853089, 41.07380100203957], [-73.6395500046851, 41.07284500452574], [-73.63947799139342, 41.07216399498972], [-73.63986800032261, 41.07063400529503], [-73.63948600580719, 41.07003599688897], [-73.639259991577, 41.06608299659823], [-73.63988499941813, 41.063384998024375], [-73.63969899904068, 41.061932995082934], [-73.63922199588174, 41.06052900259902], [-73.6391409979083, 41.059851995767204], [-73.63936000680344, 41.055760000473484], [-73.63932100202945, 41.05519400270459], [-73.63879699908813, 41.05280200206967], [-73.63766100930238, 41.049344996210095], [-73.63844999243715, 41.04920299917895], [-73.64000700091768, 41.049726000867025], [-73.64061700841538, 41.05034099877306], [-73.64133199891172, 41.05191399554503], [-73.64261100620212, 41.0533410035781], [-73.64361300197574, 41.054601998354826], [-73.6447330017447, 41.055299997390804], [-73.64564800328857, 41.056463002889714], [-73.64652299097972, 41.058706001761145], [-73.64652799756264, 41.05983100356303], [-73.64670899135717, 41.06021700060378], [-73.64799199615176, 41.06183100310091], [-73.64807800070814, 41.062168000004526], [-73.64791600476124, 41.06297000337106], [-73.64821500255111, 41.0635200013196], [-73.64902100418678, 41.06396500525798], [-73.65053200255828, 41.063983996110046], [-73.65184300928763, 41.06509499944367], [-73.65292400428261, 41.066361998276705], [-73.6540160021168, 41.067348994755214], [-73.65500800412993, 41.06845799673675], [-73.65207399129002, 41.07026799978241], [-73.65043299641057, 41.07058200312974], [-73.64853600601944, 41.072125001613095], [-73.64739900715496, 41.072792001684405], [-73.64652000255424, 41.073609004195255], [-73.64428999677682, 41.07526900480138], [-73.64346600637226, 41.07557900544452], [-73.64280899909217, 41.076402001015225], [-73.64114299070343, 41.07682199904879]]]}"
0900101-074|Greenwich 11|CT04|3368|2286|2292.0|0.32704|CT|0900101-088,0900101-089,0900101-073,0900101-090,0900101-140,0900101-075|"{""type"": ""Polygon"", ""coordinates"": [[[-73.63742899881589, 41.048438999509436], [-73.63766100930238, 41.049344996210095], [-73.63879699908813, 41.05280200206967], [-73.63932100202945, 41.05519400270459], [-73.63936000680344, 41.055760000473484], [-73.6391409979083, 41.059851995767204], [-73.63922199588174, 41.06052900259902], [-73.63969899904068, 41.061932995082934], [-73.63988499941813, 41.063384998024375], [-73.639259991577, 41.06608299659823], [-73.63948600580719, 41.07003599688897], [-73.63986800032261, 41.07063400529503], [-73.63947799139342, 41.07216399498972], [-73.6395500046851, 41.07284500452574], [-73.64005700853089, 41.07380100203957], [-73.64030299087672, 41.07464600148695], [-73.64024500766045, 41.0753709967834], [-73.64045000588554, 41.076745001975134], [-73.63844300650747, 41.07723400267039], [-73.63735799460295, 41.0776619951159], [-73.63577500234511, 41.07773099777759], [-73.63408200110034, 41.07739800357819], [-73.63339699188549, 41.076723998774526], [-73.63169799438442, 41.07584599901038], [-73.63142699852932, 41.075585999180426], [-73.6309960054794, 41.072557997438864], [-73.63029900375196, 41.071696998171134], [-73.62881100073227, 41.070162005096186], [-73.62699200048377, 41.07069700390041], [-73.62453700896026, 41.07075099642135], [-73.62286900181941, 41.07094399494173], [-73.62328000734833, 41.07209300197238], [-73.62371699665454, 41.0739259985743], [-73.62243699969078, 41.07405000542943], [-73.62181300092837, 41.07393300330666], [-73.62105099124427, 41.074273002238414], [-73.61994399306664, 41.07446399940669], [-73.6195079934338, 41.07543200503313], [-73.61917899495707, 41.075654001166065], [-73.61663200262089, 41.07589099644331], [-73.61558900332118, 41.07692400202725], [-73.6150230071804, 41.07729199789553], [-73.61481300237237, 41.07786900310098], [-73.61488699501079, 41.07878000318188], [-73.61467700960813, 41.079335004510675], [-73.61384999196738, 41.07991700209993], [-73.61309500702367, 41.0800049956137], [-73.61323400761874, 41.0804169992353], [-73.61385800638115, 41.08044399549576], [-73.61290000255909, 41.08102100070121], [-73.61258200692158, 41.08188300064499], [-73.61110900424534, 41.08252599548754], [-73.61107399697555, 41.084129001544575], [-73.61076199759434, 41.08466700237695], [-73.6109300092029, 41.08589199480877], [-73.61114800901933, 41.08639699532438], [-73.61064100517353, 41.08776999984006], [-73.61103299344946, 41.088142999088596], [-73.61072900848201, 41.08911499642279], [-73.61258000816949, 41.08994899943006], [-73.61326100047478, 41.089899999292925], [-73.61379800500742, 41.09071199842353], [-73.6125589921644, 41.0908269991942], [-73.6118700048507, 41.09151400179007], [-73.61215900888007, 41.092641004944056], [-73.61042599378258, 41.0932900038429], [-73.60560799214288, 41.09636799540121], [-73.60443499633523, 41.09695699772281], [-73.5991630062938, 41.099017994513986], [-73.59647499520507, 41.09540000077121], [-73.59737800423635, 41.09468900394302], [-73.59823399407986, 41.09429700284598], [-73.59889899636835, 41.094209999011824], [-73.59977299438613, 41.09332999789559], [-73.60034999336614, 41.093112004466846], [-73.60078900082982, 41.09018400435165], [-73.60061499296495, 41.08791800092751], [-73.60032300051012, 41.08571699746086], [-73.6007150081914, 41.08300700177084], [-73.60128399275764, 41.08207199646117], [-73.60181800886483, 41.07967200141429], [-73.60297800308115, 41.07771900066144], [-73.60345100873587, 41.075629995937305], [-73.60449600678768, 41.071893999395705], [-73.60468499559062, 41.0710060038675], [-73.60463599705612, 41.06975599453445], [-73.60486300095967, 41.06850899822597], [-73.60478499141169, 41.065613998427544], [-73.60458800760037, 41.065038994574195], [-73.6048839975594, 41.05991100266483], [-73.60524499547509, 41.05825400408686], [-73.60621799964058, 41.05664899667774], [-73.60625999284004, 41.05497199557521], [-73.60703900161967, 41.053925002519456], [-73.60709300673709, 41.052484996694176], [-73.6075570083047, 41.05199599599892], [-73.60787599361556, 41.05085799640482], [-73.60779499564211, 41.050195999713765], [-73.606947000807, 41.04821700337649], [-73.60658099630838, 41.04670600453387], [-73.60700500342861, 41.04553200259485], [-73.60968800793441, 41.04613400270867], [-73.61167100288192, 41.046931002694954], [-73.61195899783256, 41.04875300285678], [-73.61325300546638, 41.051290002550985], [-73.61404000925441, 41.051461997870746], [-73.61631800448758, 41.051527998504284], [-73.6168579974457, 41.051998998027074], [-73.61729199832645, 41.051932997393536], [-73.61774800488564, 41.05087100519348], [-73.61853900617787, 41.04809399719743], [-73.62096500609326, 41.04811099769383], [-73.62240699900391, 41.04823600522501], [-73.62370900164613, 41.04676399975901], [-73.62432100789593, 41.04628300447216], [-73.626242992391, 41.0460949983356], [-73.6274829949074, 41.0475690051537], [-73.6293489949383, 41.047736997769256], [-73.63027400964802, 41.04794899813814], [-73.63156700820312, 41.04804000467649], [-73.63246400157273, 41.04837399955195], [-73.63592300702732, 41.04859200397713], [-73.63742899881589, 41.048438999509436]]]}"
0900101-082|Greenwich 3A|CT04|508|405|244.0|0.569231|CT|0900101-081,0900101-078,0900101-088|"{""type"": ""Polygon"", ""coordinates"": [[[-73.63662600501107, 41.02158600066122], [-73.63656000738105, 41.02298800278948], [-73.63623799483399, 41.02396400282789], [-73.63410099894797, 41.025370997339955], [-73.63387900162735, 41.02482300074352], [-73.63384999061387, 41.02349999704101], [-73.63348499519397, 41.021056994916854], [-73.63470799861484, 41.02086599774859], [-73.63555500377659, 41.021038004064785], [-73.63662600501107, 41.02158600066122]]]}"
0900101-003|Bethel 3|CT05|5223|3999|4109.0|0.508788|CT|0900101-120,0900101-004,0900101-001,0900101-005,0900101-101,0900101-002|"{""type"": ""Polygon"", ""coordinates"": [[[-73.40774599123746, 41.37305099749896], [-73.40697800470242, 41.3738590049218], [-73.40645200300901, 41.374670003376345], [-73.40595499292371, 41.37585800378363], [-73.40549099135612, 41.37749399916099], [-73.40517499447071, 41.37820799801733], [-73.40457100263467, 41.37898000309525], [-73.40352699425624, 41.379084997105416], [-73.40118699889723, 41.38144399742357], [-73.39992900761193, 41.383153998842864], [-73.398836000699, 41.38530099879214], [-73.39826400830192, 41.38603800220119], [-73.39703900612895, 41.38723099499228], [-73.39595100579895, 41.388526001758265], [-73.39532200045363, 41.389041998713985], [-73.3928309925816, 41.390684998823694], [-73.39281399348606, 41.390021000780536], [-73.39230400121481, 41.39022300538536], [-73.3910600011942, 41.39017400524823], [-73.39031599968436, 41.389832994643974], [-73.38875800153046, 41.388534996846275], [-73.38816999971122, 41.38824199669955], [-73.38623899172367, 41.387636994557575], [-73.38262800348805, 41.38501899508552], [-73.38192300675219, 41.38371200219981], [-73.38196499995165, 41.38294299915004], [-73.38244099403185, 41.381833997168506], [-73.38263900632728, 41.38097399857683], [-73.38223399705467, 41.38021900499176], [-73.38082000607876, 41.37914999706291], [-73.3796029989142, 41.377567004526874], [-73.37913600892112, 41.37788099687778], [-73.37731400084178, 41.3786550033078], [-73.3764890013585, 41.37964199978631], [-73.37509499790359, 41.380789005464855], [-73.37391600583965, 41.381245995522946], [-73.37305400033446, 41.3811689984493], [-73.37143000455055, 41.38054500545526], [-73.36502600282219, 41.38252800449673], [-73.36378299247495, 41.382832001083564], [-73.36231000920407, 41.382799000766795], [-73.3621730073611, 41.382316004127844], [-73.36071900253248, 41.37878899493054], [-73.35485800159306, 41.367738001481186], [-73.35134099351686, 41.35779699969298], [-73.34890300108887, 41.35333599685849], [-73.34815700082693, 41.35122700060624], [-73.3477130061857, 41.350236001423525], [-73.35971399892803, 41.3470109984574], [-73.36023699279062, 41.346830997729235], [-73.36385700451874, 41.346303003657354], [-73.38074700311371, 41.343198004842144], [-73.38278099534782, 41.342752000227726], [-73.39308399966781, 41.34068700073236], [-73.39429600024944, 41.34041300243414], [-73.39431100059288, 41.34169600108753], [-73.39455100608775, 41.34209799794863], [-73.39439599607053, 41.344006001268546], [-73.39431299934498, 41.347134004636466], [-73.39537800432315, 41.348821001503055], [-73.39628299270116, 41.34954000373965], [-73.3964940065879, 41.35061899643612], [-73.39717499889319, 41.35161099629488], [-73.39884700353824, 41.354743002366995], [-73.40075200834312, 41.357850002534306], [-73.40104900738089, 41.359028996857134], [-73.40118800797596, 41.360246995553034], [-73.40197200393317, 41.36258100096282], [-73.40243000924447, 41.36361299487426], [-73.40338700398779, 41.36634200340923], [-73.40371899089, 41.36673100247812], [-73.4058200092382, 41.368596999396814], [-73.40686500729001, 41.370011999317285], [-73.40736799422625, 41.371223004277276], [-73.40774599123746, 41.37305099749896]]]}"
0900101-001|Bethel 1|CT05|2510|1935|1713.0|0.546651|CT|0900101-004,0900101-003,0900101-042,0900101-002|"{""type"": ""Polygon"", ""coordinates"": [[[-73.4072929925091, 41.39574199771571], [-73.40621500534496, 41.39575999888817], [-73.40333899512667, 41.39623900381936], [-73.40212499579293, 41.39487599506773], [-73.39950399141297, 41.39341000465447], [-73.39876200806059, 41.39291499990292], [-73.39820899410577, 41.39212799568069], [-73.39835100253167, 41.39086499955186], [-73.39874799739053, 41.390305995518865], [-73.39963699575173, 41.39015200137157], [-73.40026400234497, 41.38973799639787], [-73.4005539960477, 41.38806800002769], [-73.40031100212735, 41.387394995900074], [-73.39965399484727, 41.38675899479344], [-73.39826400830192, 41.38603800220119], [-73.398836000699, 41.38530099879214], [-73.39992900761193, 41.383153998842864], [-73.40118699889723, 41.38144399742357], [-73.40352699425624, 41.379084997105416], [-73.40457100263467, 41.37898000309525], [-73.40517499447071, 41.37820799801733], [-73.40549099135612, 41.37749399916099], [-73.40595499292371, 41.37585800378363], [-73.40645200300901, 41.374670003376345], [-73.40697800470242, 41.3738590049218], [-73.40774599123746, 41.37305099749896], [-73.40965699229865, 41.37243499891688], [-73.40931200380513, 41.37139600027309], [-73.41027400513138, 41.37120899481258], [-73.41148200820882, 41.37125000053775], [-73.41366699355059, 41.370947004626956], [-73.41469299375477, 41.371230998689235], [-73.41500800096681, 41.37251499801868], [-73.41529500624408, 41.37297099839716], [-73.41767099854623, 41.37562900291834], [-73.42166599945475, 41.379899998264165], [-73.422628000781, 41.38077999938041], [-73.42393400092743, 41.38234600241647], [-73.41198499514506, 41.39171800440763], [-73.40771899838144, 41.39563500235344], [-73.4072929925091, 41.39574199771571]]]}"
0900101-004|Bethel 4|CT05|5144|3985|3173.0|0.563435|CT|0900101-120,0900101-043,0900101-003,0900101-001,0900101-045,0900101-036,0900101-042|"{""type"": ""Polygon"", ""coordinates"": [[[-73.43384499756614, 41.375888002072244], [-73.43264599857582, 41.378476003255685], [-73.43008000839201, 41.37951400122343], [-73.42471700721126, 41.38215999763201], [-73.42393400092743, 41.38234600241647], [-73.422628000781, 41.38077999938041], [-73.42166599945475, 41.379899998264165], [-73.41767099854623, 41.37562900291834], [-73.41529500624408, 41.37297099839716], [-73.41500800096681, 41.37251499801868], [-73.41469299375477, 41.371230998689235], [-73.41366699355059, 41.370947004626956], [-73.41148200820882, 41.37125000053775], [-73.41027400513138, 41.37120899481258], [-73.40931200380513, 41.37139600027309], [-73.40965699229865, 41.37243499891688], [-73.40774599123746, 41.37305099749896], [-73.40736799422625, 41.371223004277276], [-73.40686500729001, 41.370011999317285], [-73.4058200092382, 41.368596999396814], [-73.40371899089, 41.36673100247812], [-73.40338700398779, 41.36634200340923], [-73.40243000924447, 41.36361299487426], [-73.40197200393317, 41.36258100096282], [-73.40118800797596, 41.360246995553034], [-73.40104900738089, 41.359028996857134], [-73.40075200834312, 41.357850002534306], [-73.39884700353824, 41.354743002366995], [-73.39717499889319, 41.35161099629488], [-73.3964940065879, 41.35061899643612], [-73.39628299270116, 41.34954000373965], [-73.39537800432315, 41.348821001503055], [-73.39431299934498, 41.347134004636466], [-73.39439599607053, 41.344006001268546], [-73.39455100608775, 41.34209799794863], [-73.39431100059288, 41.34169600108753], [-73.39429600024944, 41.34041300243414], [-73.41446500017786, 41.33688300220512], [-73.41745200905645, 41.33624900245058], [-73.42304500256621, 41.33549900124932], [-73.42433000611291, 41.335289002232535], [-73.42539699043782, 41.337848995483014], [-73.42880199077499, 41.34971299973546], [-73.43057699907193, 41.35572599614131], [-73.43274700347564, 41.3645830018528], [-73.43336599565511, 41.36675299535834], [-73.43422899083366, 41.36831799771835], [-73.43459299658018, 41.370805997275426], [-73.43502100120462, 41.37239899657196], [-73.43428400502981, 41.37399399722059], [-73.43384499756614, 41.375888002072244]]]}"
0900101-094|Monroe 3|CT04|4165|3090|3183.0|0.469897|CT|0900101-172,0900101-174,0900101-093,0900101-128,0900101-092,0900101-095|"{""type"": ""Polygon"", ""coordinates"": [[[-73.20677899686348, 41.33162099668014], [-73.20644900871338, 41.332186004769426], [-73.20359799259903, 41.331711002542434], [-73.20252499261245, 41.33088100223938], [-73.20077200939933, 41.33044100168126], [-73.19220399952357, 41.33298999849163], [-73.18803000357262, 41.33402599510727], [-73.18482000770004, 41.334515996478565], [-73.18161800683586, 41.33472300446364], [-73.17887699970845, 41.334743996667804], [-73.17948300970195, 41.334231001740235], [-73.18061500198351, 41.33297299799521], [-73.18286099777774, 41.329318001231464], [-73.1847179937215, 41.32649499512644], [-73.18929899769715, 41.320430997231355], [-73.18977900868691, 41.319581005400174], [-73.19211500654171, 41.31636000513825], [-73.19501399270646, 41.312819998148726], [-73.19897499542391, 41.30746899843394], [-73.20117199268364, 41.304290004573225], [-73.20479999942016, 41.29936000356805], [-73.21123999809168, 41.298848998996135], [-73.21473600956817, 41.29863799930331], [-73.2273709948334, 41.29760400403977], [-73.23266400087992, 41.297007996985805], [-73.23428900574258, 41.296724002923526], [-73.23401199422581, 41.30152100198558], [-73.23391300748345, 41.30487999657445], [-73.23380400757524, 41.306173001988334], [-73.23380400757524, 41.308129004769334], [-73.23422000028172, 41.31085900298392], [-73.23506199886054, 41.31377899769072], [-73.23533899097195, 41.31515699459022], [-73.23207400030859, 41.31507899684052], [-73.23044100043754, 41.31542299847648], [-73.22830099672069, 41.315545003979494], [-73.22554000207228, 41.3161009949879], [-73.22167699642381, 41.316648001904724], [-73.21936799142505, 41.317200001205364], [-73.21887499824932, 41.31722599678979], [-73.21602200278822, 41.31688199515383], [-73.2142500023221, 41.31883000352287], [-73.21241699140353, 41.32055999647029], [-73.21123200308328, 41.322467999790206], [-73.21077599652409, 41.32436599634963], [-73.2093369920389, 41.32664299621388], [-73.20852600322567, 41.328150003348746], [-73.20677899686348, 41.33162099668014]]]}"
0900101-057|Fairfield 1-132|CT04|5925|4452|4384.0|0.469559|CT|0900101-185,0900101-184,0900101-058,0900101-070|"{""type"": ""Polygon"", ""coordinates"": [[[-73.25699599392004, 41.14020200496755], [-73.25559399545675, 41.13814099717994], [-73.25392299989043, 41.135954003177986], [-73.25245900130132, 41.1349090004779], [-73.25070799743493, 41.133794005436506], [-73.2473660063023, 41.13154500250877], [-73.24378199151735, 41.12925300350022], [-73.2435409963491, 41.12903199704689], [-73.24404800019488, 41.12856700158039], [-73.2444610044759, 41.12883499582232], [-73.24554199947086, 41.128658997798354], [-73.245964007839, 41.1288179953259], [-73.24741599451016, 41.128898995103754], [-73.2481440060032, 41.12821999791628], [-73.24927000202847, 41.12777899668212], [-73.24938199036214, 41.127374998468916], [-73.25000600852991, 41.12709100440664], [-73.25113299422854, 41.12700299989643], [-73.25159699579613, 41.12646900176826], [-73.25288700592576, 41.12577400476042], [-73.2534320054668, 41.125856005214324], [-73.25357300481397, 41.12655200289821], [-73.25396600216862, 41.12706599850183], [-73.25461200660949, 41.126995005484474], [-73.25490000156013, 41.12610499760773], [-73.2558190006082, 41.125007003062755], [-73.25648499257005, 41.1238490009441], [-73.25928000481488, 41.12210099582778], [-73.25985999222037, 41.121025994839066], [-73.26061899407364, 41.12017200030368], [-73.26219300164969, 41.11932099680001], [-73.26279099722943, 41.11856400186284], [-73.26317900740652, 41.11852799951792], [-73.26630899497901, 41.11988600488931], [-73.2679569951935, 41.119175997740726], [-73.26882299820288, 41.118338003025706], [-73.26985099715915, 41.116689999535744], [-73.29006400844449, 41.12404199946447], [-73.29770900236261, 41.123823005359675], [-73.29886400940137, 41.12489500432024], [-73.29866300868048, 41.12523999563581], [-73.29725099705132, 41.126039997650246], [-73.297179003165, 41.126786996823355], [-73.29756499518462, 41.12755399852102], [-73.29692199857459, 41.12802499804381], [-73.29713099430387, 41.129142995113355], [-73.29653400780286, 41.12969500541043], [-73.29724500079502, 41.130928003250645], [-73.29737699605505, 41.13161000246627], [-73.29718199159046, 41.1321409985663], [-73.29612699977815, 41.133675001961635], [-73.2970230034744, 41.135216999768936], [-73.2971929944297, 41.1359670009702], [-73.29667900465424, 41.13671400014331], [-73.29771600769764, 41.137879996673924], [-73.29785999547029, 41.13839600462609], [-73.29866000084965, 41.139796005402246], [-73.29837499432448, 41.13967399989922], [-73.29813399915622, 41.14102500053826], [-73.29850000365485, 41.14169800466587], [-73.29796200944882, 41.142031999541324], [-73.29725800238634, 41.14185700219342], [-73.29643800948598, 41.142124996435335], [-73.29710200269575, 41.143345997159386], [-73.2960989978434, 41.143599003253435], [-73.29618300364767, 41.144234003684026], [-73.29572499833638, 41.145331998229004], [-73.29500399217837, 41.145572996210454], [-73.29436000589496, 41.14409599836065], [-73.29389400557527, 41.14436100157086], [-73.29327699274253, 41.14344499810969], [-73.29204500463989, 41.141081005407734], [-73.29077700018874, 41.14143300145565], [-73.28989500716256, 41.142435997754525], [-73.28929600250409, 41.142778998714434], [-73.28821700626122, 41.143023999400086], [-73.2870869933264, 41.14410699480076], [-73.28540299616876, 41.145012001821804], [-73.28369699333265, 41.145450001027825], [-73.28258500797746, 41.14592700460692], [-73.2800180087149, 41.14719200208785], [-73.27559799160743, 41.14967199623653], [-73.27512999253562, 41.14974500160242], [-73.27411299641858, 41.1493850001461], [-73.27284499196742, 41.150589000373735], [-73.27266999442918, 41.1505250010923], [-73.27305899427964, 41.149576997990415], [-73.27294199936303, 41.14846799600888], [-73.27235799504798, 41.147345996235146], [-73.27459100865623, 41.142400996085655], [-73.2753699980305, 41.141505995825106], [-73.27596599485814, 41.14142899875146], [-73.27472500266838, 41.1400560052322], [-73.27429300053973, 41.139815996930366], [-73.26840000016136, 41.14056599813163], [-73.26801699656721, 41.13748799557688], [-73.26809500611519, 41.13502700327672], [-73.26765500897815, 41.13334800082209], [-73.26684799826377, 41.133419994515485], [-73.26345799827003, 41.13349600190953], [-73.26339900597503, 41.1337860000281], [-73.26162599643018, 41.13354400137061], [-73.25814199687167, 41.136190998455234], [-73.25987800039462, 41.138459003231475], [-73.26152099402617, 41.138917994641666], [-73.26121099339707, 41.14000700509508], [-73.2576260083441, 41.13998299986632], [-73.25699599392004, 41.14020200496755]]]}"
